563469	8:5
563607	3:4
563887	8:2
563962	1:5
564174	8:4
564206	8:4
564658	8:3
564660	6:4
564698	8:3
564748	8:3
564919	8:5
564996	8:5
565041	1:4
565161	8:5
565219	8:5
565372	8:4
565401	8:1,3:5
565510	3:3
565639	8:3
565666	8:3
565671	8:2
565710	8:4
565864	8:3
565962	3:5
566014	8:4
566086	8:5
566173	8:3
566482	8:5
566978	8:2
567001	8:3
567025	8:4
567057	8:1
567198	8:4
567272	8:3
567427	8:5
567546	8:2
567822	8:4
567852	8:4
567870	8:4
567894	8:5
567965	8:3
568013	8:3
568080	8:1
568224	8:5
568247	8:5
568489	8:5
568603	8:2
568930	1:5
569099	3:3
569386	5:5
569919	8:4
569923	8:3
569972	8:3
569984	8:3
570159	8:5
570211	8:5
570364	8:1
570414	9:1
570522	3:5
570535	8:4
570717	8:5
571021	8:2
571157	8:5
571262	8:1
571263	8:4
571460	8:4
571700	5:4
571702	6:3
572037	8:2
572124	3:4
572182	8:4
572301	8:3
572409	8:5
572481	8:1
572858	8:2
572988	8:5
573097	8:1
573102	8:5
573256	8:3
573330	3:4
573364	8:1
573434	1:4
573537	1:4
573864	10:1
573915	8:2
573975	2:3
573995	3:4
574388	8:2
574658	8:5
574754	8:4
574778	5:4
574834	8:4
574843	3:5
574877	8:3
575022	8:5
575094	8:3
575273	8:3
575464	8:3
575559	8:4
575714	3:3,6:3,8:3
575727	8:5
575757	8:1
575789	8:3
575830	8:5,6:2
575867	3:4
576143	8:4
576155	8:3
576369	8:4
576371	8:5
576408	8:4
576528	8:5
576552	8:4
576584	5:3
576763	5:5
576805	8:3
576990	3:1
577107	8:5
577547	3:5
577616	8:4
578019	8:4
578197	8:4
578237	8:2,4:2
578378	8:4
578632	6:4
578676	8:2
578699	6:2
578715	8:1
578939	8:3
579028	8:1
579100	8:2
579728	8:3
579959	8:1
580145	8:4
580401	8:3
580598	8:5
580652	8:2
580724	10:3
580750	8:3
580784	3:3
580861	8:3
581199	3:4
581247	8:2
581506	8:2
581620	8:5
581649	8:1
581713	8:1
581766	8:3
581894	8:3
582027	8:4
582405	8:4
582439	8:4
582641	8:5
582685	8:3
582688	8:4
582829	4:1
582891	8:2
582996	3:4
583362	8:5
583479	8:3
583506	8:2
583539	8:2
584048	8:4
584542	1:5
584643	8:3
584750	2:3
584789	8:1
584841	8:4
584893	6:5
584913	8:4
585247	7:1
585493	8:4
585785	8:5
585834	8:5
585989	8:3
586070	8:5
586106	8:4
586128	8:3
586222	8:5
586306	8:4
586421	3:4,5:4
586526	8:4
586536	8:5
586645	8:5
586652	3:5
586659	8:1
586741	3:3
586854	8:5
587219	8:2
587259	6:4
587555	8:3
587614	8:3
587635	8:3
587685	3:4
587762	8:1
587827	8:4
587889	8:4
587900	8:2
587939	8:4
588039	8:4
588344	3:5
588639	8:2
588775	8:4
588844	8:5
589004	8:5
589121	8:1
589453	8:3
589499	8:3
589596	3:4
589626	6:4
589672	8:3
589682	5:1
589800	8:5
589847	8:3
589882	8:3
589967	5:4
590113	6:2
590461	8:1
590466	5:5
591072	6:4
591138	8:3
591203	8:5
591223	8:1
591273	8:5
591292	8:2
591434	8:2
591638	8:5
591671	8:2
591679	8:2
591866	5:3
591909	8:3
591935	8:4
591936	8:2
591981	8:2
592003	5:5
592044	8:5
592122	5:5
592134	8:4
592281	3:3
592368	8:4
592445	8:5
592455	3:2
592671	3:3
592684	4:5
592817	8:5
592914	5:4
593167	3:3
593168	6:4
593173	8:5
593225	1:3
593454	3:4
593603	8:1
593666	8:4
593786	8:1
593902	8:4
593949	8:1
594196	3:5
594405	8:5
594678	8:5
594683	3:5
594971	8:5
595054	8:4
595102	8:1
595191	8:1
595195	8:5
595279	8:4
595674	5:4
595778	8:3,1:3
595870	3:1,6:1
596118	8:5
596255	3:1,8:1
596264	8:5
596533	1:5
596544	8:2
596572	8:5
596728	1:2
596832	8:5
597258	8:3
597410	5:5
597463	6:4
597479	8:5
597510	8:2
597735	8:4
597776	6:4
597883	8:4
597981	8:3
598100	8:3
598397	8:3
598610	5:4
598683	8:2
598757	8:1
598790	8:4
599125	8:5
599164	6:3
599366	8:4
599407	8:3
599577	8:1
599584	3:3
599635	3:4
599851	8:4
599880	8:3
600104	8:1
600254	8:3
600362	5:1
600620	8:1
600710	8:3
600994	3:5
601359	8:3
601778	5:5
601868	3:4
601986	8:4
602860	8:1
602861	8:2
602928	8:2
603092	8:4
603277	8:1,6:3,3:3
603349	9:5
603441	8:3
603453	8:1
603543	3:4
604042	8:5
604229	8:5
604366	8:3
604517	8:3
604568	4:4
604661	8:4
604806	8:5
604949	3:4
605031	8:3
605319	8:5
605375	8:5
605398	8:4
605619	8:2
605904	8:4
605919	8:3
606144	3:1
606152	8:5
606497	8:1
606570	3:4,8:2
606654	8:5
606742	8:4
606983	8:2
607063	8:5
607179	8:4
607194	8:4
607321	8:1
607403	8:1
607531	6:3
607853	8:4
607879	8:4
607980	3:3
608018	3:5
608051	8:3
608234	1:5,5:4
608271	6:2
608501	8:3
608537	5:2
608554	3:4
608576	1:4
608933	8:3
609015	8:4
609203	8:5
609280	8:5
609388	8:5
609556	5:4
609570	8:4
609895	8:2
610033	8:5
610071	8:3
610101	8:4
610188	3:2
610308	8:5
610615	8:2
610709	8:4
611251	8:5
611505	8:4
611619	8:2
611620	6:2,8:3
611814	8:4
611822	8:2
611870	5:4
611883	3:4
611924	8:3
611934	8:3
612011	8:5
612143	8:5
612317	8:3
612340	8:2
612576	8:1
612578	8:3
612646	8:3
612663	8:4
612895	8:3
613072	8:3
613286	8:5
613315	8:1
613651	8:4
613805	5:5
613979	6:5
614077	8:1
614170	8:1
614526	8:1
614585	8:2
614790	8:5
615104	8:1
615183	8:5
615704	8:5
615750	8:4
615753	8:4
615914	8:3
616081	8:2
616154	8:4
616222	8:3
616242	8:1
616286	8:3
616350	10:4
616375	8:3
616453	8:1
616656	8:5
616703	8:4
616720	3:4
616917	8:3
616919	8:3
617007	8:5
617080	8:1
617359	8:5
617493	8:3
617535	8:4
617600	8:2
618272	5:1,2:1
618288	8:5,3:5
618356	8:5
618726	6:3,3:5
618759	8:2
619338	8:4
619497	8:5
619721	3:4
620063	3:5
620146	8:5
620147	3:5
620310	8:4
620714	8:3
620748	8:4
620771	3:2
620916	8:2
620938	5:5
621279	5:1
621342	6:3
621536	8:4
621634	8:2
621811	8:1
621821	8:2
621908	6:3
622054	8:3
622166	8:3
622194	8:4
622214	8:4
622231	8:4
622282	8:2,6:2
622482	6:1
622574	8:3
622584	8:5
622709	8:3
622742	8:4
622869	8:5
622995	5:5
623036	1:5
623155	10:3
623259	8:2
623281	8:3
623351	8:5
623394	8:4
623400	8:3
623616	8:4
623846	8:4
623943	5:5
624035	1:5
624145	5:3
624178	8:4
624245	8:5
624388	6:5
624533	8:2
624654	8:3
624777	8:1
625026	8:3
625056	8:5
625300	8:4
625428	8:4
625699	8:2
625713	8:3
625892	8:3
626028	8:4
626050	6:2
626399	8:3
626526	8:1
626772	8:5
626786	8:5
626826	8:3
626862	8:4
627002	8:4
627040	5:5
627048	8:2
627465	8:2
627717	8:2
627811	8:4
627875	6:1
628085	8:3
628307	8:1
628567	8:4
628838	8:3
629062	8:4
629358	8:1
629537	8:1
629566	8:3
630039	5:4
630174	3:4
630196	5:5
630263	8:3
630691	8:3
630887	2:5
630905	8:5
630920	6:1
630934	8:1
631006	8:3
631428	8:2
631578	8:5
631843	8:5
631857	6:1
631945	8:5,3:4
632057	7:2
632175	5:5
632346	6:5
632738	8:3
632944	8:4
632961	8:2
633156	8:5
633300	8:4
633505	8:3
633728	8:2
633938	8:5
634216	8:3
634255	8:4
634604	3:5
634732	8:4
634883	5:5
635044	8:1
635056	6:1
635070	8:3
635089	8:1
635184	5:5
635285	3:3
635577	8:3
635607	9:1,6:5
635624	8:1
635758	8:3
636124	8:5
636262	2:1,1:1,3:1,5:1
636307	8:4
636475	3:3
636609	8:3
636692	8:4
636701	10:1
636852	8:2
636962	8:3
636984	8:1
637019	8:4
637040	8:3
637241	8:3
637631	8:3
637663	8:5
637687	8:4
637731	8:3
637928	8:4
637929	8:5
638020	1:3
638175	8:5
638183	8:5
638245	8:3
638361	8:4
638721	8:3
638824	1:5
638866	8:4
639302	8:4
639447	8:4
639533	3:4
639582	8:3
639632	8:3
639671	8:3
639853	8:3
639888	8:4
640004	8:5
640062	8:5
640323	8:4
640444	8:2
640588	1:4
640743	3:3
641094	8:5
641509	8:5
641780	8:2
641785	3:3
642036	1:3
642071	8:4
642478	8:3
642830	8:5
642863	8:3
643084	8:5
643153	8:3
643182	6:2
643582	8:4
643813	5:4
643946	8:2
644003	8:3
644054	8:1
644090	8:4
644339	8:4
644453	8:2
644818	8:5
644913	8:4
645202	8:4
645259	8:3
645375	8:2
645800	8:2,6:3
645838	5:4
645992	8:3
645994	8:5
646098	1:4
646370	8:4
646441	8:4
646560	8:4
646706	8:2
646719	8:3
646883	8:4
646981	6:4
647037	5:5
647236	8:4
647792	8:3
647809	8:4
647990	8:3
648186	8:4
648479	8:5
648625	8:4
648643	5:5
648738	8:4
648760	6:5
648932	8:1
649016	8:2
649582	8:4
649662	8:3
649804	6:3
649855	6:4
649963	5:4
649969	8:5
650068	8:2
650195	8:2
650326	5:5
650477	8:5
650582	8:5
650667	8:5
650828	3:3
650956	8:2
650986	6:3
651142	10:3
651230	5:1
651315	8:3
651527	8:5
651610	8:3
651662	8:2
651685	6:3
651761	8:4
651807	5:3
651867	8:4
652050	8:2
652081	8:3
652154	8:1
652324	1:3
652369	3:4
652797	8:2
652840	8:5
652845	8:4
653233	8:4
653240	8:5
653682	3:3,8:5
653906	8:1
654036	8:4
654110	8:5
654125	8:5
654230	8:4
654304	8:4
654518	8:3
654591	8:3
654596	8:5
654680	8:2
655195	8:3
655196	8:5
655277	8:1
655528	8:1
655818	8:5
656399	3:4
656584	8:3
656811	6:4
657095	8:2
657212	8:5
657310	8:4
657364	8:3
657385	8:2
657427	8:5
657550	8:5
657582	8:4,3:4
657699	5:3
657712	8:3
657818	8:2
658636	8:5
658710	8:4
659037	5:5
659505	1:4
659526	3:4
659540	10:3
659639	5:4
659645	8:4
659681	8:4
659804	8:1
659906	8:3
659914	8:1
660061	8:2
660072	9:4
660110	8:3
660175	8:2
660434	8:4
660454	3:4
660472	8:3
660495	8:4
660499	1:1
660551	8:3
660702	8:5
660822	5:5
660871	8:5
660959	8:1
660962	3:4
660995	8:3
661149	8:4
661220	8:5
661344	1:3
661424	8:2
661503	8:3
661559	8:5
661637	8:1
661662	3:5
661731	8:2
661894	4:4
661991	8:3
662003	8:2
662464	8:3
662832	8:3
662870	1:5
662975	8:2
663095	8:4
663206	8:5
663309	5:5
663355	5:5
663424	8:5
663511	8:2
663654	8:3
663764	8:3
663775	8:4
663880	8:1
663940	8:4
664105	6:2,10:3
664132	8:5
664185	3:4
664605	8:5
664632	8:2
664705	3:5,8:3
664780	8:5
664812	8:4
664889	8:4
664946	8:5
665026	8:4
665109	8:3
665212	8:4
665242	3:2
665463	8:5
665507	8:4
665762	8:4
665941	3:3
666101	8:3
666180	8:5
666416	8:3
666583	8:4
666611	8:3
666743	8:3
666840	8:5
666860	5:4
667164	8:1
667235	8:3
667319	8:4
667422	3:4
667482	8:5
667526	8:2
667722	9:2
667730	1:5
667810	8:3
668126	6:5
668211	8:1
668307	8:4
668605	8:3
668703	3:5
668811	4:1
668939	8:4
669362	8:4
669429	8:4
669513	8:4
669622	8:1
670004	8:2
670196	8:4
670477	8:4
670658	8:4
670748	8:1
670878	8:4
671338	8:3
671489	8:4
671539	8:1
671576	8:3
671612	8:3
671682	8:3
671745	8:5
671791	8:4
671827	8:4
672144	8:5
672314	8:1
672551	8:3
672554	8:5
672633	8:1
672777	8:3
672847	8:2
672980	3:5
672989	6:2
673017	8:2
673040	3:3
673048	8:3
673206	8:3
673262	8:5
673382	8:4
673486	8:4
673508	8:3
673597	8:4
673910	8:5
673915	8:1
673918	8:5
674162	8:2
674213	8:4
674255	6:4,8:1
674362	8:1
674497	8:3
674695	8:3
674757	8:3
675111	3:3,8:1
675134	8:2
675185	8:3
675390	8:1
675407	8:1
675424	8:2
675737	8:5
675886	8:3
675957	8:3
676062	5:4
676103	8:3
676247	8:4
676573	8:2
676747	8:2
676758	8:3
677213	3:4
677564	8:3
678171	8:3
678286	8:2
678526	8:5
678541	8:3
678674	8:2
678815	6:5
678987	8:2
678997	8:1
679042	3:4,8:2
679125	8:3
679218	8:3
679555	4:5
679568	8:5
679751	8:4
679760	8:2
679849	5:4
680098	8:5
680116	8:2
680162	6:4
680448	8:3
680543	8:3
680554	8:5
680688	8:4
680740	3:3
680917	8:4
680928	8:5
681067	8:5
681208	5:5
681286	8:1
681347	8:5
681587	8:2
682051	6:3
682402	3:5
682779	8:4
682831	8:5
682856	8:5
682963	1:3,3:3,8:3
683003	8:5
683067	8:4
683123	3:3
683124	9:5,5:5
683254	8:5
683669	8:2
683751	10:2,3:4
683823	8:4
683855	8:2
683881	8:2
683973	8:2
684098	8:5
684741	3:2
684754	8:5
684850	5:4
684876	1:4
684902	8:1
685023	8:3
685038	8:5
685113	1:4
685253	4:2
685565	1:5
685613	8:5
685695	8:5
685717	5:2
685770	8:3
686006	8:3
686241	8:2
686629	6:2
686857	8:1
687317	8:3
687348	7:2
687412	8:4
687477	8:3
687574	8:3
687821	8:3
687996	8:2
688132	8:3
688357	5:4
688406	8:4
688413	8:1
688419	8:2
688463	6:5
688590	10:3
688671	8:2
688747	6:1
688805	8:5
689080	8:5
689091	8:2
689166	3:5
689205	8:2,3:4
689229	3:4
689463	8:2
689540	8:3
689594	8:3
689836	8:1
689961	8:1
689978	8:4
690024	8:1
690212	5:2
690455	8:3
690746	3:5
690827	8:4
690939	10:3,6:3
691070	8:4
691108	1:4
691212	3:4
691460	5:3
691604	8:3
691775	8:4
691878	8:3
692018	8:5
692144	8:2
692230	8:3
692353	8:3
692648	8:1
692731	8:4
692734	8:5
693108	8:1
693162	3:3
693307	8:2
693542	3:5
693622	8:2
693770	8:4
694000	8:1
694070	9:4
694149	3:3
694176	8:4
694202	8:3
694921	8:5
694967	8:2
694989	8:1
695144	8:3
695146	8:4
695396	8:3
695423	8:2
695557	8:2
695562	8:1
695709	8:2
695915	5:4
695924	8:3
695991	8:2
696073	8:5
696131	8:4
696179	8:4
696391	8:1
696431	8:3
696482	8:4
696709	8:2
696959	8:4
696969	6:4
696970	8:3
697010	8:2
697049	8:3
697063	8:4
697116	7:3
697867	6:4
697882	8:2
697945	3:4
698051	8:2
698135	8:4
698147	8:1
698531	8:5
698609	8:1
698713	3:4
699207	8:2
699412	3:3
699522	5:1
699566	8:3
699647	8:2
699698	8:5
699864	8:3
699878	3:4,10:2
699997	8:1
700049	8:5
700215	8:3
700327	8:3
700747	3:3
700890	1:5
701514	3:4
701545	8:4
701546	8:3
701589	8:2
701615	3:3
701692	3:3
701730	3:2
701908	8:1
701960	1:5
701962	8:4
702103	8:3
702163	8:2
702226	8:2
702567	8:2
702686	3:5,8:4
703213	8:4
703416	8:3
703872	8:4
704063	6:3
704249	3:4
704381	8:1
704538	3:4
704829	8:2
704856	3:4
705026	3:3
705119	8:3
705645	8:1
705787	5:3
705923	8:3
706066	8:3
706143	8:4
706164	8:2
706182	8:2
706264	8:4
706442	8:3
706545	8:5
706588	8:4
706604	8:4
706714	8:2
706736	8:5
706832	1:4
706845	8:2
707012	3:5
707165	8:5
707723	8:3
707854	3:5
708226	8:3
708248	8:2
708272	8:4
708448	8:2
708490	8:5
708705	8:2
708824	8:5
708845	8:5
708873	8:2
709160	8:3
709342	3:4
709490	8:3
709673	8:2
709989	8:2
710142	8:3
710202	5:2
710350	8:1
710380	8:5
710536	8:5
710792	8:1
710859	8:4
710981	8:3
711144	6:4
711644	6:3
711905	8:3
711942	8:5
712031	8:1
712209	8:5,6:1
712545	8:2
712609	1:4
712610	1:4
712618	8:5
712664	3:5
712681	8:3
712683	8:4
712782	8:1
712943	8:4
713004	5:4
713187	8:1
713360	8:5
713435	8:5
713559	3:5
713681	8:1
713703	8:3
714189	8:5
714322	8:3
714374	8:5
714507	8:4
714550	3:4
714804	8:3
714960	3:4
715062	5:4
715146	8:4
715245	8:3
715293	8:4
715528	8:2
715897	2:5
715968	8:4
716173	8:3
716177	8:4
716553	8:4
716874	1:5
717033	8:3
717042	8:4
717447	8:1
717555	8:4
717582	8:3
718091	8:1
718211	3:4
718357	8:5
718564	3:3
718701	8:1
718745	8:5
719342	6:1
719467	6:1
719598	6:5,8:3
719833	3:4
720060	8:4
720103	8:5
720130	8:5
720145	3:3,8:2
720196	8:5
720608	8:1
720683	8:3
720852	8:4
721068	8:3
721369	5:4
721524	8:5
721829	8:4
721924	8:5
721992	4:4
722006	3:4
722287	8:5
722396	8:5
722439	8:4
722591	8:5,1:5,4:4
722899	8:5
723030	8:4
723050	8:5
723234	8:3
723325	8:5
723566	8:3
723983	3:3
724024	8:1
724050	10:2
724101	8:5
724165	8:1
724270	5:5
724314	8:3
724373	8:5
724405	8:1
724827	8:3
725476	8:1
725492	8:4
725882	8:3
726006	8:2
726235	8:1
726270	8:4
726601	8:2
726690	8:5
726991	8:1
727154	8:2
727242	10:1,8:1,5:1,6:1,3:1
727412	8:3
728013	8:3
728045	8:1
728168	8:5
728319	8:4
728385	8:3
728413	8:3,5:1
728801	3:4
728864	8:2
729150	8:5
729321	6:2
729434	8:1
729471	5:4
729751	10:4
729846	1:4
729912	8:4
729968	8:3
730007	8:4
730138	8:3
730319	8:4
730483	8:5
730572	8:1
731137	8:5
731295	8:3
731364	8:2
731869	8:2
731988	5:2
732072	8:2
732085	8:3
732361	8:2
732363	8:3,6:3
732422	8:3
732556	4:3
732648	8:4
732742	8:4
732873	8:3
732909	8:4
732922	8:3
732936	1:5
733257	8:4
733311	8:5
733396	8:4
733491	9:1
733499	8:1
733891	8:5
733971	8:3
734015	8:5
734358	8:3
734381	3:5
734563	8:1
734603	8:3
734662	8:1
734713	8:5
735003	8:3
735094	6:3
735103	8:1
735417	8:4
735515	8:5
735716	8:5
735813	8:2
735850	8:2
735859	8:1
735948	8:5
736153	8:5
736349	8:4
736422	8:5
736567	8:5
736671	8:4,6:4
737004	8:1
737396	8:5
737489	8:1
737556	8:2
737767	8:3
737905	8:1
738166	8:1
738264	8:3
738350	8:2
738379	8:3,3:4
738747	8:3
738770	8:3
738784	6:1
738804	6:4
739095	8:1
739148	8:4
739277	8:2
739473	8:3
739860	8:1
739922	8:5
739982	8:3
740127	8:1
740231	8:2
740298	8:3
740364	8:3
740495	1:4
740671	5:5
740813	8:5
740905	6:5
741245	1:4
741587	8:4
741740	10:4
741743	8:3
741977	8:5
742086	8:3
742234	8:1
742581	8:2
742589	8:4
742738	3:4
742766	5:3
743018	8:4
743076	8:4
743633	1:4
743660	8:1
743694	5:5
743813	8:2
743906	8:2
744011	3:1
744159	8:1
744213	8:3
744336	8:3
744465	8:3
744546	6:5
744669	8:3
744706	5:3
744814	8:4
745213	8:3
745235	8:4
745261	8:3
745317	8:1
745406	8:5
745661	3:2
745688	3:2
745706	3:3
745810	8:2
745973	8:2
745985	8:1
746154	5:5
746375	8:4
746434	8:3
746613	8:3
746762	8:4
746819	8:4
746965	3:3
747695	3:4
747719	8:5
747816	8:4
747986	3:4
748090	8:4
748291	8:3
748377	8:2
748450	8:3
748500	8:5
748573	8:1
748617	8:4
748922	2:5
749164	3:4
749353	3:4
750067	8:4
750119	8:5
750136	8:2
750327	8:4
750416	8:3
750677	8:4
750815	8:4
751035	8:5
751141	8:3
751191	8:3
751308	8:4
751331	8:3
751385	8:3
751406	8:2
751577	8:4
751639	8:4
751824	6:2
751998	8:4
752278	8:2
752320	8:4
752633	8:3
752642	1:3,9:1,5:1,7:1
752702	3:1
752867	8:4
753066	8:5
753107	8:1,5:3
753127	5:4
753130	8:2
753227	8:3
753485	8:4
753695	8:2
753836	8:2
753914	8:5
754135	6:5
754187	8:3
754321	8:3
754495	8:4
754781	8:4
754849	8:1
755056	3:2
755078	5:5
755319	3:3
755320	8:4
755376	8:1
755443	8:4
755497	8:2
755504	8:5
755549	8:3
755557	8:3
755562	8:4
755640	8:3
755689	8:3
755939	5:5
755976	8:5,3:4
756049	8:3
756162	3:4
756170	8:3
756206	8:3
756287	8:3
756709	5:1
756979	8:3
757019	8:3
757273	8:1
757314	8:5
757333	8:2
757375	8:3
757438	8:5
757483	8:3
757755	8:1
757762	8:2
757837	4:3
757904	8:2
757912	8:4
758002	8:2
758044	8:5
758133	8:1
758383	8:2
758425	8:2
758580	8:2
758610	8:4
758850	1:4
758904	8:2
758937	1:4
759509	3:2
759541	8:2
759737	3:1,8:2,5:3
759902	8:4
759911	8:2
759944	8:3
760061	8:1
760101	8:5
760104	5:5
760129	8:4
760152	8:3
760262	8:5
760481	9:2
760605	5:3
760755	8:5
760917	8:3
760924	8:3
761176	8:4
761260	8:3
761364	8:3
761585	3:4,8:4
761883	8:4
762066	5:5
762111	6:4
762145	8:2
762240	3:4
762249	6:4
762318	8:5
762363	8:1
762612	8:3
762621	8:3
762640	5:5
762651	8:1
762808	3:3
763155	8:1
763193	8:1
763240	3:3,6:3
763571	8:3
763840	8:4
764017	8:3
764057	8:1
764343	8:3
764750	8:3
764882	8:1
764896	5:3
764978	8:5
765272	8:4
765444	8:1
765573	6:3
765621	8:3
765625	8:5,10:5
765640	8:4
765678	8:5
765860	1:4
765988	8:2
766020	8:4
766180	6:2
766336	8:1
766368	8:5
766450	3:3
766489	1:3
766553	8:4
766629	6:2
766776	8:1
766872	8:2,3:5
767052	3:3
767111	8:4
767139	3:4
767232	6:5
767267	10:4
767461	8:3
767492	8:4
767518	1:5,10:5,6:1
767580	8:1
767832	8:1
767929	8:3
767958	7:3
768400	8:4
768442	4:3
768710	8:1
768810	8:2
768862	8:1
768880	8:3
769102	8:4
769196	8:5
769374	8:3
769388	8:4
769503	8:4
769583	8:3
769643	1:1,8:5
769670	3:4
769702	5:1
769719	8:3
769824	3:4
769830	8:3
770097	5:5
770392	8:3
770587	8:1
770834	8:2
770921	3:5
770967	8:5
770969	8:5
771576	8:5
771637	3:3
771797	8:4
771921	8:1
772048	8:5
772267	8:3
772538	3:3
772627	8:3
772630	8:4
772798	8:2
772889	8:5
772923	8:1
772946	8:5
772989	6:2
773045	8:3
773165	3:4
773266	8:5
773333	8:3
773361	8:5
773532	3:5
773594	8:2
773626	8:3
774602	8:4
774730	8:2
775020	8:4
775215	8:5
775263	8:5
775301	8:4
775436	3:4
775822	8:2
775839	8:4
775861	5:5
775895	6:3
775963	8:5
776073	8:4
776187	8:2
776270	8:5
776316	3:3
776383	8:4
776473	3:4
776543	8:2
776955	8:4
776976	8:5
777147	5:5
777716	8:4
777795	8:3
777994	8:3
778256	5:5
778383	8:3
778430	8:3
778849	6:3
779133	8:3
779140	5:5
779174	8:3
779183	8:2
779332	6:4
779476	5:2
779613	8:5
779616	8:4,3:4
779661	8:3
779738	8:3
779778	8:2
779793	8:1
779811	8:3
779867	8:4
779945	8:4
780253	3:2
780273	8:2
780282	3:4
780320	6:3
780391	8:5
780571	8:5
780579	8:4
780659	8:3
780687	3:4
780708	8:2
780768	8:3
780855	8:3
781021	8:4
781068	8:4
781200	8:3
781262	8:4
781309	8:4
781347	3:4
781610	8:2
781778	8:3
781779	8:1,3:3
781860	6:4
782064	8:4
782308	1:5
782435	8:3
782482	8:5
782566	3:3
782640	6:1
782666	8:1
782724	8:2
782949	6:5
783000	8:3
783087	8:3
783154	6:4
783326	8:5
783377	8:4
783624	8:4
783779	3:4
783838	5:4
783980	8:2
783994	8:2
784007	8:5
784041	8:3
784387	8:1
784615	8:2
784621	8:1
785190	8:2
785314	8:1
785335	8:3
785433	8:2
785474	8:1
785573	6:3
785687	8:2
785768	2:3
786082	8:5
786117	8:1
786312	6:2,1:3,3:3
786404	8:2
786695	3:4
786731	8:3
786733	8:3
786995	8:3
787192	8:2
787252	8:3
787275	8:5
787283	8:1
787391	3:4
787827	3:4
787903	8:2
788185	3:3
788312	8:3
788321	3:3
788498	8:4
788567	8:1
788698	3:3
788774	3:4
788980	5:3
789014	10:1,3:1
789300	8:4
789403	8:3
789500	8:3
789530	3:5
789645	8:4
789965	5:4
790011	8:4
790211	8:1
790290	8:3
790348	8:2
790603	8:1
790780	8:3
790820	8:3
790920	3:3
790981	8:4
791002	8:3
791026	8:2
791029	3:3
791674	8:3
791692	8:5
791836	8:2
792155	6:4
792379	8:2
792488	8:4
792580	8:4,5:1
792587	8:1
792688	8:1
792758	3:3
792808	8:4
792884	8:4
792901	8:3
792917	8:4
793022	8:5
793027	8:4
793114	8:3
793145	8:3
793228	3:4
793564	1:4
793574	8:5
793629	8:1
793754	8:1
793852	6:2
793932	8:4
794052	3:3
794524	8:3
794576	8:2
794717	5:3
794765	8:3
794999	8:5,6:5,3:5
795014	8:3
795314	8:3
795457	8:5
795510	8:1
795592	8:4
795638	3:5
795827	8:2
795917	8:3
796157	8:2
796278	8:2
796464	8:3
796548	8:4
796619	8:3
796682	8:1
796854	8:3
796950	8:2
797225	8:5
797889	3:4
797898	8:3
797951	8:3,9:2,5:5
798176	8:3
798281	3:4
798296	3:4,7:1
798407	8:1
798484	8:4
798509	8:5
799122	10:3
799207	5:4
799442	5:4,1:4
799653	8:2
799810	3:2
799890	8:2
799974	3:4
800057	8:5
800301	8:1
800306	8:2
800498	8:4
800894	8:3
800895	8:3
800944	8:3
801473	8:5
801590	8:1
801596	8:1
801615	8:1
801961	8:1
802013	5:4
802115	8:4
802242	8:5
802293	8:2
802452	8:1
802483	8:5
802623	3:4
802657	8:5
802681	8:4
802978	8:4
803202	8:1
803330	8:4
803556	8:2
803605	3:4
803752	2:3
803911	8:4
804122	8:5
804142	8:3
804162	8:1
804243	5:5
804300	8:1
804482	6:1
804656	8:4
804919	1:4
804960	8:5
805031	8:5
805103	5:5
805157	3:4
805853	8:4
805922	8:2
806027	3:1
806214	8:5
806310	5:5
806318	6:5,8:2
806417	8:5
806438	3:5
806483	8:1
806809	8:2
806815	8:3
807048	3:5
807111	5:4
807181	8:1
807225	5:5
807237	8:3
807321	8:4
807357	8:3
807361	5:4
807418	3:3
807586	8:5
807681	8:4
807890	8:3
808026	8:4
808166	8:3
808635	3:3
808731	1:4
808873	8:4
808935	8:5
808966	3:4
809074	8:4
809321	8:3
809341	8:2
809797	8:3
809943	5:4
810009	8:3
810159	8:3
810305	3:4
810473	3:3
810636	2:4
810700	1:5
810726	8:3
810735	8:4
810762	8:4
810953	8:5
811011	8:3
811073	8:3
811150	8:3
811218	3:5
811388	8:1,6:4
811530	8:2
811782	5:4
811790	1:5
811823	8:2
811933	8:3
812413	8:5
812458	5:5
812512	8:5
812637	8:2
812678	8:4
812819	8:3
812922	8:3
813018	8:2
813424	5:5
813479	8:3
813485	8:2
813493	8:5
813733	8:2
813956	8:5
814259	8:4
814701	1:5
814780	8:5
815018	8:3
815065	5:5
815212	6:1
815477	8:4
815552	8:4
815635	8:2
815688	8:2
815695	3:4
815792	8:4
816064	8:5
816135	8:4
816361	8:3
816856	8:5
816917	8:1
816996	8:5
817020	8:1
817081	8:4
817144	10:3
817242	8:4
817251	8:4
817851	3:4
817916	10:2
818416	1:3
818615	3:4
818752	8:2,3:4
818804	3:3,8:3
819072	8:5
819608	8:4
819822	3:2
820005	8:3
820068	8:3
820252	8:5
820357	3:5
820393	8:4
820416	8:3
820427	8:1
820559	8:2
820624	3:4
820774	8:1
820823	8:3
820868	3:3
820954	8:1
821629	8:3
821727	3:4
822069	8:5
822109	1:5
822501	4:1
822575	8:3,3:4
822716	8:3
822859	8:3
822869	8:4
822886	3:4
823067	8:5
823101	8:5
823118	8:3
823258	8:2
823356	8:2
